"Posted.Date","Facilities.Number","Rental.Price","House.Size","Floor","Area.Type","House.Locality","House.City","House.Furnishing","Tenant.Targeted","Bathroom.Number","Contact.Person","Rent.Per.Unit","Current.Floor","Total.Floor","Difference.Floor"
2022-06-08,2,12500,950,"2 out of 8","Super","Yelahanka Dodda Ballapur Road","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",13.16,2,8,6
2022-06-20,2,18000,1188,"Ground out of 4","Super","Hegde Nagar, R.K.Hegde Nagar","Bangalore","Unfurnished","Bachelors/Family",2,"Owner",15.15,0,4,4
2022-06-23,1,6000,500,"2 out of 3","Super","Vijayanagar","Bangalore","Unfurnished","Bachelors/Family",1,"Owner",12,2,3,1
2022-05-27,2,9000,875,"Ground out of 1","Super","Kereguddadahalli, chikkabanavara Bangalore","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",10.29,0,1,1
2022-06-23,3,54000,2100,"3 out of 4","Carpet","Wilson garden Bangalore","Bangalore","Unfurnished","Bachelors",3,"Agent",25.71,3,4,1
2022-05-05,3,22000,1200,"2 out of 4","Super","Annapurneshwari Nagar","Bangalore","Furnished","Bachelors/Family",2,"Owner",18.33,2,4,2
2022-07-06,3,120000,2390,"3 out of 17","Super","Rajajinagar","Bangalore","Semi-Furnished","Bachelors/Family",3,"Owner",50.21,3,17,14
2022-06-20,1,7000,600,"1 out of 3","Super","Ramamurthy Nagar","Bangalore","Semi-Furnished","Bachelors/Family",1,"Owner",11.67,1,3,2
2022-06-10,2,28000,1150,"1 out of 2","Carpet","Hrbr Layout Block 2, Kalyan Nagar, Outer Ring Road","Bangalore","Semi-Furnished","Family",2,"Agent",24.35,1,2,1
2022-06-12,3,55000,1788,"Ground out of 1","Carpet","Koramangala Block 4","Bangalore","Semi-Furnished","Family",3,"Agent",30.76,0,1,1
2022-05-23,2,19000,1250,"3 out of 3","Super","Electronic City","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",15.2,3,3,0
2022-07-04,1,11000,600,"4 out of 5","Carpet","Mahadevapura","Bangalore","Semi-Furnished","Bachelors/Family",1,"Agent",18.33,4,5,1
2022-07-04,3,18000,1600,"2 out of 4","Super","Vimanapura, Airport Road","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",11.25,2,4,2
2022-07-06,3,70000,1520,"23 out of 25","Carpet","Sena Vihar, Kammanahalli","Bangalore","Semi-Furnished","Bachelors/Family",4,"Agent",46.05,23,25,2
2022-06-15,1,12000,550,"1 out of 3","Carpet","Koramangala","Bangalore","Semi-Furnished","Bachelors",1,"Agent",21.82,1,3,2
2022-05-05,2,18000,1100,"2 out of 4","Super","K R Puram","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",16.36,2,4,2
2022-05-12,2,30000,1100,"2 out of 5","Carpet","Hsr Layout","Bangalore","Semi-Furnished","Bachelors/Family",2,"Agent",27.27,2,5,3
2022-07-04,2,10000,1100,"Ground out of 3","Super","Chikkabanavara","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",9.09,0,3,3
2022-05-05,1,6000,400,"1 out of 3","Super","Nandini Layout","Bangalore","Unfurnished","Bachelors/Family",1,"Owner",15,1,3,2
2022-07-07,1,4500,300,"3 out of 3","Super","Virat Nagar, Bommanahalli","Bangalore","Semi-Furnished","Bachelors/Family",1,"Owner",15,3,3,0
2022-06-16,1,8000,500,"Ground out of 3","Super","Rajarajeshwari Nagar","Bangalore","Semi-Furnished","Bachelors/Family",1,"Owner",16,0,3,3
2022-05-19,2,20000,1100,"3 out of 4","Carpet","Hennur Main Road","Bangalore","Furnished","Bachelors",2,"Agent",18.18,3,4,1
2022-06-27,2,17500,1000,"1 out of 3","Carpet","Dodda Banaswadi, Banaswadi","Bangalore","Unfurnished","Family",2,"Owner",17.5,1,3,2
2022-05-27,2,22000,850,"Ground out of 4","Super","Jp Nagar Phase 5, J P Nagar, Outer Ring Road","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",25.88,0,4,4
2022-05-27,2,17000,1020,"2 out of 5","Super","Bommanahalli","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",16.67,2,5,3
2022-05-19,2,22000,1250,"1 out of 1","Super","Kammanahalli","Bangalore","Unfurnished","Bachelors",2,"Owner",17.6,1,1,0
2022-05-05,3,24000,1400,"2 out of 4","Super","Jalahalli, Jalahalli, Outer Ring Road","Bangalore","Semi-Furnished","Bachelors/Family",3,"Owner",17.14,2,4,2
2022-05-05,1,12000,600,"1 out of 3","Super","Koramangala","Bangalore","Unfurnished","Bachelors/Family",1,"Owner",20,1,3,2
2022-06-20,1,4500,200,"4 out of 5","Super","T Dasarahalli","Bangalore","Unfurnished","Bachelors/Family",1,"Owner",22.5,4,5,1
2022-05-23,1,5000,300,"Ground out of 3","Super","Basaveshvara Nagar","Bangalore","Unfurnished","Bachelors/Family",1,"Owner",16.67,0,3,3
2022-05-23,1,6000,400,"1 out of 3","Super","Vyalikaval, Malleshwaram","Bangalore","Furnished","Bachelors/Family",1,"Owner",15,1,3,2
2022-05-14,1,11000,450,"3 out of 4","Super","Rajamahal Guttahalli","Bangalore","Semi-Furnished","Bachelors/Family",1,"Owner",24.44,3,4,1
2022-05-22,2,20000,1180,"1 out of 4","Super","C V Raman Nagar","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",16.95,1,4,3
2022-07-06,3,35000,1460,"6 out of 12","Carpet","Jakkur","Bangalore","Unfurnished","Bachelors",3,"Agent",23.97,6,12,6
2022-05-23,3,24000,1464,"2 out of 5","Carpet","Singasandra, Hosur Road","Bangalore","Semi-Furnished","Bachelors/Family",3,"Owner",16.39,2,5,3
2022-06-24,2,10000,700,"Lower Basement out of 3","Carpet","Jp Nagar Phase 5, J P Nagar, Outer Ring Road","Bangalore","Semi-Furnished","Bachelors",2,"Owner",14.29,-2,3,5
2022-06-02,2,16000,680,"1 out of 10","Carpet","Devanahalli","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",23.53,1,10,9
2022-06-12,3,1e+05,2750,"5 out of 9","Carpet","Prestige Acropolis","Bangalore","Semi-Furnished","Bachelors",4,"Agent",36.36,5,9,4
2022-05-23,2,14000,800,"Ground out of 2","Super","Vijayanagar","Bangalore","Semi-Furnished","Bachelors/Family",1,"Owner",17.5,0,2,2
2022-06-07,2,7500,600,"3 out of 4","Carpet","Karihobanahalli","Bangalore","Unfurnished","Bachelors",1,"Owner",12.5,3,4,1
2022-05-15,3,16000,1200,"1 out of 4","Carpet","Gubbalala, Subramanyapura","Bangalore","Unfurnished","Bachelors",3,"Owner",13.33,1,4,3
2022-05-12,4,65000,3200,"18 out of 19","Carpet","Kothanur","Bangalore","Semi-Furnished","Bachelors/Family",3,"Agent",20.31,18,19,1
2022-05-10,2,18000,1800,"1 out of 3","Super","Hebbal Kempapura","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",10,1,3,2
2022-05-23,1,8000,500,"2 out of 2","Super","Frazer Town","Bangalore","Furnished","Bachelors/Family",1,"Owner",16,2,2,0
2022-05-23,2,11000,1200,"Ground out of 2","Super","Kadugondanahalli, Kadugondanahalli","Bangalore","Unfurnished","Bachelors/Family",2,"Owner",9.17,0,2,2
2022-06-08,1,8000,750,"1 out of 3","Super","Prakruthi Township, Hennur","Bangalore","Unfurnished","Bachelors/Family",1,"Owner",10.67,1,3,2
2022-06-29,1,13000,700,"1 out of 5","Super","GH Society","Bangalore","Semi-Furnished","Bachelors/Family",2,"Owner",18.57,1,5,4
2022-06-20,2,30000,1000,"12 out of 23","Carpet","Yeshwantpur","Bangalore","Unfurnished","Bachelors",2,"Agent",30,12,23,11
2022-06-24,2,14000,800,"1 out of 3","Super","Keshav Puram, Tri Nagar","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",17.5,1,3,2
2022-06-30,1,20000,200,"Ground out of 2","Super","Hauz Khas","Delhi","Furnished","Bachelors",1,"Owner",100,0,2,2
2022-06-26,3,80000,1800,"1 out of 3","Carpet","South Extension 1","Delhi","Semi-Furnished","Bachelors/Family",3,"Owner",44.44,1,3,2
2022-06-08,1,9500,400,"2 out of 4","Carpet","Neb Sarai","Delhi","Unfurnished","Bachelors/Family",1,"Agent",23.75,2,4,2
2022-06-08,3,14000,600,"2 out of 4","Carpet","kst chattarpur Apartments","Delhi","Unfurnished","Bachelors",3,"Agent",23.33,2,4,2
2022-05-28,3,65000,1550,"1 out of 3","Carpet","Shivalik, Malviya Nagar","Delhi","Semi-Furnished","Bachelors",3,"Agent",41.94,1,3,2
2022-07-01,2,18500,650,"2 out of 4","Carpet","Freedom Fighters Enclave","Delhi","Unfurnished","Bachelors",2,"Owner",28.46,2,4,2
2022-07-03,2,40000,850,"2 out of 4","Carpet","Amar Colony, Lajpat Nagar","Delhi","Unfurnished","Bachelors/Family",2,"Agent",47.06,2,4,2
2022-06-12,4,90000,2000,"Ground out of 4","Carpet","Vasant Kunj","Delhi","Unfurnished","Bachelors",4,"Agent",45,0,4,4
2022-05-14,1,3500,180,"Ground out of 2","Super","Ganesh Nagar, Tilak Nagar","Delhi","Unfurnished","Bachelors/Family",1,"Owner",19.44,0,2,2
2022-07-09,3,25000,140,"Ground out of 3","Carpet","Janakpuri","Delhi","Semi-Furnished","Bachelors",2,"Agent",178.57,0,3,3
2022-07-04,1,9000,450,"1 out of 4","Carpet","Sudarshan Park","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",20,1,4,3
2022-06-20,3,90000,2500,"1 out of 3","Carpet","New Friends Colony","Delhi","Semi-Furnished","Bachelors/Family",3,"Agent",36,1,3,2
2022-06-06,1,22000,720,"3 out of 3","Carpet","Shakti Nagar","Delhi","Unfurnished","Bachelors/Family",1,"Owner",30.56,3,3,0
2022-06-04,2,12000,400,"2 out of 4","Carpet","kst chattarpur Apartments","Delhi","Unfurnished","Bachelors",1,"Agent",30,2,4,2
2022-06-05,2,11000,450,"1 out of 4","Carpet","Uttam Nagar","Delhi","Unfurnished","Bachelors",1,"Owner",24.44,1,4,3
2022-04-30,1,20000,250,"1 out of 1","Carpet","Nizamuddin East, Nizamuddin","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",80,1,1,0
2022-06-18,4,260000,3000,"4 out of 4","Super","Safdarjung Development Area, Hauz Khas","Delhi","Semi-Furnished","Bachelors/Family",5,"Agent",86.67,4,4,0
2022-05-12,2,11000,550,"3 out of 5","Carpet","New Ashok Nagar","Delhi","Unfurnished","Bachelors",2,"Agent",20,3,5,2
2022-05-04,2,10000,450,"3 out of 4","Carpet","Pandav Nagar","Delhi","Unfurnished","Bachelors/Family",1,"Owner",22.22,3,4,1
2022-06-25,3,60000,2500,"2 out of 3","Carpet","Saket","Delhi","Unfurnished","Bachelors",3,"Agent",24,2,3,1
2022-06-20,4,350000,800,"1 out of 4","Super","Green Park","Delhi","Unfurnished","Bachelors/Family",4,"Agent",437.5,1,4,3
2022-06-27,2,16000,100,"3 out of 3","Super","Rohini Sector 24","Delhi","Unfurnished","Bachelors",2,"Owner",160,3,3,0
2022-05-14,1,16000,400,"2 out of 3","Carpet","Subhash Nagar","Delhi","Furnished","Bachelors",1,"Owner",40,2,3,1
2022-06-12,2,12000,750,"1 out of 3","Carpet","Dwarka Mor","Delhi","Semi-Furnished","Bachelors",2,"Owner",16,1,3,2
2022-07-07,1,8000,400,"1 out of 4","Carpet","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Agent",20,1,4,3
2022-06-30,3,14000,1100,"Ground out of 3","Carpet","Dwarka Mor","Delhi","Semi-Furnished","Bachelors/Family",2,"Agent",12.73,0,3,3
2022-06-08,1,14900,450,"Ground out of 5","Carpet","Rohini Sector 18","Delhi","Furnished","Bachelors/Family",1,"Owner",33.11,0,5,5
2022-04-27,2,15000,850,"3 out of 3","Carpet","Rohini Sector 23","Delhi","Unfurnished","Bachelors/Family",2,"Owner",17.65,3,3,0
2022-07-09,3,10000,600,"3 out of 4","Carpet","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Agent",16.67,3,4,1
2022-05-13,2,40000,750,"1 out of 4","Carpet","New Rajendra Nagar","Delhi","Unfurnished","Bachelors/Family",2,"Agent",53.33,1,4,3
2022-05-29,1,9000,500,"1 out of 4","Carpet","Neb Sarai","Delhi","Semi-Furnished","Bachelors",1,"Agent",18,1,4,3
2022-06-17,1,7000,350,"2 out of 4","Carpet","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Agent",20,2,4,2
2022-06-04,2,13500,623,"2 out of 3","Carpet","Ganesh Nagar, Tilak Nagar","Delhi","Furnished","Bachelors/Family",1,"Owner",21.67,2,3,1
2022-06-16,3,95000,2400,"3 out of 4","Carpet","Greater Kailash 2","Delhi","Semi-Furnished","Bachelors",3,"Agent",39.58,3,4,1
2022-05-18,1,20000,75,"2 out of 4","Carpet","Malviya Nagar","Delhi","Unfurnished","Bachelors/Family",1,"Agent",266.67,2,4,2
2022-04-27,2,7500,450,"1 out of 5","Carpet","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",16.67,1,5,4
2022-06-30,2,9000,445,"4 out of 4","Carpet","Palam Colony, Palam","Delhi","Unfurnished","Bachelors/Family",2,"Owner",20.22,4,4,0
2022-07-04,3,80000,300,"1 out of 3","Carpet","Greater Kailash 2","Delhi","Furnished","Bachelors",3,"Agent",266.67,1,3,2
2022-05-31,3,50000,1670,"3 out of 4","Super","Model Town","Delhi","Semi-Furnished","Bachelors/Family",3,"Owner",29.94,3,4,1
2022-06-24,1,13000,550,"1 out of 4","Carpet","Saket","Delhi","Semi-Furnished","Bachelors",1,"Agent",23.64,1,4,3
2022-05-18,1,12000,350,"4 out of 4","Carpet","Chhattarpur","Delhi","Semi-Furnished","Bachelors",1,"Agent",34.29,4,4,0
2022-05-18,2,16000,650,"2 out of 4","Carpet","Chhattarpur","Delhi","Semi-Furnished","Bachelors/Family",2,"Agent",24.62,2,4,2
2022-05-31,2,13000,70,"1 out of 3","Super","Vikaspuri","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",185.71,1,3,2
2022-05-04,2,29000,100,"1 out of 3","Carpet","South","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",290,1,3,2
2022-06-08,3,18000,800,"2 out of 3","Super","Hari Nagar Ashram","Delhi","Unfurnished","Bachelors/Family",1,"Owner",22.5,2,3,1
2022-05-10,2,8500,60,"2 out of 2","Super","Najafgarh","Delhi","Unfurnished","Bachelors/Family",1,"Owner",141.67,2,2,0
2022-05-23,3,27000,2000,"1 out of 3","Carpet","Kohinoor Apartment, Kalkaji Extention","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",13.5,1,3,2
2022-05-09,2,18000,600,"1 out of 4","Carpet","Arjun Nagar, Safdarjung Enclave","Delhi","Unfurnished","Bachelors/Family",2,"Owner",30,1,4,3
2022-06-07,1,11500,450,"3 out of 4","Carpet","Bhogal, Jangpura","Delhi","Semi-Furnished","Bachelors",1,"Owner",25.56,3,4,1
2022-07-07,2,80000,2200,"1 out of 4","Carpet","Defence Colony","Delhi","Unfurnished","Bachelors",3,"Agent",36.36,1,4,3
2022-06-20,2,15500,600,"1 out of 4","Carpet","dwarka sector 8 Raj Nagar extension part 2","Delhi","Unfurnished","Bachelors",2,"Owner",25.83,1,4,3
2022-07-07,4,55000,2000,"2 out of 4","Carpet","Dwarka sec 19","Delhi","Semi-Furnished","Bachelors/Family",3,"Agent",27.5,2,4,2
2022-05-01,2,20000,800,"3 out of 4","Super","Malviya Nagar","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",25,3,4,1
2022-06-08,3,35000,170,"4 out of 4","Carpet","Chitra Vihar, Swasthya Vihar","Delhi","Unfurnished","Bachelors/Family",2,"Agent",205.88,4,4,0
2022-05-18,2,38000,150,"Ground out of 4","Carpet","Malviya Nagar","Delhi","Unfurnished","Bachelors/Family",2,"Agent",253.33,0,4,4
2022-05-04,2,16000,650,"3 out of 4","Carpet","Freedom Fighters Enclave","Delhi","Unfurnished","Bachelors/Family",2,"Owner",24.62,3,4,1
2022-06-21,3,50000,1250,"2 out of 4","Carpet","Chittaranjan Park Block B","Delhi","Semi-Furnished","Bachelors/Family",3,"Agent",40,2,4,2
2022-06-17,1,9500,600,"2 out of 4","Super","Chhattarpur","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",15.83,2,4,2
2022-07-07,4,90000,2100,"3 out of 3","Carpet","Kailash hills, East Of Kailash","Delhi","Semi-Furnished","Bachelors/Family",4,"Agent",42.86,3,3,0
2022-06-08,1,10000,450,"3 out of 4","Super","Rohini Sector 18","Delhi","Unfurnished","Bachelors",1,"Owner",22.22,3,4,1
2022-06-12,2,25000,100,"2 out of 4","Carpet","Lajpat Nagar 1","Delhi","Unfurnished","Bachelors",2,"Owner",250,2,4,2
2022-05-14,1,30000,650,"3 out of 4","Super","Lajpat Nagar","Delhi","Furnished","Bachelors/Family",1,"Owner",46.15,3,4,1
2022-05-18,2,12000,48,"1 out of 3","Super","Rohini Sector 16","Delhi","Unfurnished","Bachelors/Family",2,"Owner",250,1,3,2
2022-07-07,2,16500,550,"4 out of 4","Carpet","Guru Angad Nagar West, Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",30,4,4,0
2022-06-04,1,4500,240,"1 out of 2","Super","Dilshad Colony","Delhi","Unfurnished","Bachelors/Family",1,"Owner",18.75,1,2,1
2022-06-22,2,30000,700,"3 out of 3","Carpet","Vasant Kunj Sector B","Delhi","Semi-Furnished","Bachelors",2,"Owner",42.86,3,3,0
2022-07-03,1,12000,48,"1 out of 2","Super","Rohini Sector 11","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",250,1,2,1
2022-05-27,2,23000,100,"Ground out of 3","Super","Mansarover Garden","Delhi","Unfurnished","Bachelors/Family",2,"Owner",230,0,3,3
2022-05-18,3,70000,1901,"9 out of 11","Super","Unity the Amaryllis, Karol Bagh","Delhi","Semi-Furnished","Bachelors/Family",3,"Owner",36.82,9,11,2
2022-06-27,1,5500,50,"1 out of 4","Carpet","Lado Sarai","Delhi","Unfurnished","Bachelors/Family",1,"Owner",110,1,4,3
2022-07-05,3,35000,1300,"3 out of 4","Carpet","Dakshini Pitampura","Delhi","Semi-Furnished","Bachelors",3,"Agent",26.92,3,4,1
2022-05-27,2,9000,145,"1 out of 3","Super","Palam","Delhi","Unfurnished","Bachelors/Family",2,"Owner",62.07,1,3,2
2022-05-24,2,22000,800,"2 out of 3","Carpet","Arjun Nagar, Safdarjung Enclave","Delhi","Unfurnished","Bachelors/Family",3,"Agent",27.5,2,3,1
2022-06-09,3,35000,1100,"1 out of 3","Super","Kalkaji Extension","Delhi","Semi-Furnished","Bachelors/Family",4,"Owner",31.82,1,3,2
2022-05-02,1,12000,450,"2 out of 2","Super","Dwarka Sector 7","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",26.67,2,2,0
2022-06-28,2,6000,300,"3 out of 4","Carpet","Jhangir Puri","Delhi","Unfurnished","Bachelors/Family",1,"Owner",20,3,4,1
2022-05-19,2,22000,1040,"1 out of 2","Carpet","Janak Park, Hari Nagar","Delhi","Semi-Furnished","Bachelors",3,"Owner",21.15,1,2,1
2022-05-18,1,5000,25,"2 out of 5","Carpet","Ganga Vihar","Delhi","Unfurnished","Bachelors/Family",1,"Owner",200,2,5,3
2022-06-04,2,20500,900,"Ground out of 9","Super","IGNOU Road, Saket","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",22.78,0,9,9
2022-05-28,2,7500,1100,"3 out of 4","Super","Bijwasan","Delhi","Unfurnished","Bachelors/Family",1,"Owner",6.82,3,4,1
2022-07-01,2,5500,380,"1 out of 1","Super","Prem Nagar","Delhi","Unfurnished","Bachelors/Family",2,"Owner",14.47,1,1,0
2022-06-02,3,25000,450,"2 out of 2","Carpet","Gandhi Nagar","Delhi","Semi-Furnished","Bachelors",2,"Owner",55.56,2,2,0
2022-07-02,1,13000,550,"3 out of 4","Carpet","Lajpat Nagar 4","Delhi","Semi-Furnished","Bachelors",1,"Agent",23.64,3,4,1
2022-06-04,1,5000,180,"Ground out of 3","Super","Mukherjee Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",27.78,0,3,3
2022-05-06,3,40000,1650,"1 out of 3","Carpet","Dakshini Pitampura","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",24.24,1,3,2
2022-05-31,1,12500,250,"1 out of 5","Super","Inder Puri Block A, Inder Puri","Delhi","Furnished","Bachelors/Family",1,"Owner",50,1,5,4
2022-05-29,1,6000,400,"Ground out of 5","Carpet","Raghubir Nagar, Tagore Garden Extension","Delhi","Unfurnished","Bachelors/Family",1,"Owner",15,0,5,5
2022-07-04,2,15500,900,"Ground out of 3","Carpet","Vivek Vihar Phase 2","Delhi","Semi-Furnished","Bachelors/Family",2,"Agent",17.22,0,3,3
2022-05-27,3,75000,1900,"2 out of 3","Super","Malviya Nagar","Delhi","Furnished","Bachelors/Family",3,"Owner",39.47,2,3,1
2022-06-12,3,36000,892,"2 out of 4","Carpet","Gautam Nagar","Delhi","Unfurnished","Bachelors/Family",2,"Owner",40.36,2,4,2
2022-05-18,1,13000,400,"Ground out of 4","Carpet","Chhattarpur Enclave","Delhi","Semi-Furnished","Bachelors",1,"Agent",32.5,0,4,4
2022-06-29,3,45000,100,"1 out of 2","Carpet","Mandakini Enclave, Alaknanda","Delhi","Unfurnished","Bachelors",2,"Owner",450,1,2,1
2022-06-22,2,2000,60,"1 out of 1","Super","Ram Nagar","Delhi","Unfurnished","Bachelors/Family",1,"Owner",33.33,1,1,0
2022-07-04,2,28000,80,"1 out of 5","Super","Janakpuri","Delhi","Semi-Furnished","Bachelors/Family",2,"Owner",350,1,5,4
2022-05-12,2,9000,450,"2 out of 4","Carpet","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Agent",20,2,4,2
2022-04-29,1,12000,520,"3 out of 4","Carpet","Geeta Colony","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",23.08,3,4,1
2022-04-29,1,13000,350,"1 out of 5","Super","Rohini Sector 3","Delhi","Furnished","Bachelors/Family",1,"Owner",37.14,1,5,4
2022-04-29,2,11000,600,"2 out of 3","Carpet","Aya Nagar","Delhi","Semi-Furnished","Bachelors",2,"Owner",18.33,2,3,1
2022-07-07,3,35000,950,"1 out of 4","Carpet","Karol Bagh","Delhi","Furnished","Bachelors",2,"Agent",36.84,1,4,3
2022-05-13,2,10000,450,"1 out of 4","Carpet","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Agent",22.22,1,4,3
2022-07-07,1,20000,450,"1 out of 4","Carpet","Karol Bagh","Delhi","Semi-Furnished","Bachelors",1,"Agent",44.44,1,4,3
2022-07-07,2,25000,850,"2 out of 4","Carpet","Karol Bagh","Delhi","Semi-Furnished","Bachelors",2,"Agent",29.41,2,4,2
2022-06-12,1,8000,200,"3 out of 4","Carpet","kst chattarpur Apartments","Delhi","Unfurnished","Bachelors",1,"Agent",40,3,4,1
2022-07-08,4,150000,3000,"1 out of 4","Carpet","Safdarjung Development Area, Hauz Khas","Delhi","Semi-Furnished","Bachelors/Family",4,"Agent",50,1,4,3
2022-06-16,3,36000,1500,"2 out of 3","Carpet","Mahendru Enclave, Model Town","Delhi","Semi-Furnished","Bachelors/Family",3,"Owner",24,2,3,1
2022-07-04,2,12000,700,"Ground out of 4","Super","Sultanpur","Delhi","Unfurnished","Bachelors/Family",2,"Owner",17.14,0,4,4
2022-05-10,1,8500,530,"Ground out of 3","Super","Palam Colony, Palam","Delhi","Unfurnished","Bachelors/Family",1,"Owner",16.04,0,3,3
2022-05-27,3,17000,800,"2 out of 4","Carpet","kst chattarpur Apartments","Delhi","Unfurnished","Bachelors",2,"Agent",21.25,2,4,2
2022-05-05,1,7500,45,"1 out of 5","Super","Laxmi Nagar","Delhi","Semi-Furnished","Bachelors/Family",1,"Owner",166.67,1,5,4
2022-05-05,1,16000,900,"3 out of 4","Super","Kalkaji","Delhi","Furnished","Bachelors/Family",1,"Owner",17.78,3,4,1
2022-05-10,1,9000,450,"1 out of 4","Super","Mehrauli","Delhi","Unfurnished","Bachelors/Family",1,"Owner",20,1,4,3
2022-05-10,2,8000,650,"1 out of 4","Super","Rangpuri","Delhi","Unfurnished","Bachelors/Family",1,"Owner",12.31,1,4,3
2022-05-10,2,45000,900,"2 out of 4","Super","Lajpat Nagar 1","Delhi","Furnished","Bachelors/Family",2,"Owner",50,2,4,2
2022-05-04,2,27000,900,"4 out of 4","Carpet","RWA triveni residents","Delhi","Furnished","Bachelors/Family",2,"Owner",30,4,4,0
